property_id,transaction_date,transaction_price,census_tract_2010,cbsa_id
PROP000806,2018-09-21,584593.6103069971,06075200004,41860
PROP000807,2018-03-15,465640.2948451922,06075200014,41860
PROP000808,2018-11-12,854959.7803487475,06075200004,41860
PROP000808,2020-01-09,897538.3778753983,06075200004,41860
PROP000809,2019-07-27,483181.38649820676,06075200012,41860
PROP000810,2019-10-25,307899.4907531365,06075200003,41860
PROP000811,2018-05-22,871100.8209673723,06075200000,41860
PROP000812,2019-02-14,468238.28649730224,06075200011,41860
PROP000812,2021-11-25,481179.0581874441,06075200011,41860
PROP000813,2016-06-04,865651.9532125834,06075200009,41860
PROP000813,2018-04-14,970540.7127678595,06075200009,41860
PROP000814,2015-06-15,357415.1006282381,06075200002,41860
PROP000815,2016-12-22,1184652.1915992307,06075200002,41860
PROP000816,2018-09-23,639481.6042118748,06075200001,41860
PROP000817,2015-05-18,966782.3415466961,06075200003,41860
PROP000817,2018-07-18,1142300.8058445416,06075200003,41860
PROP000818,2015-04-09,420010.02058473334,06075200008,41860
PROP000818,2017-03-28,469800.72804826946,06075200008,41860
PROP000819,2016-01-07,897368.4647628483,06075200003,41860
PROP000820,2017-08-03,819494.4657080551,06075200000,41860
PROP000820,2021-04-13,967084.9861667436,06075200000,41860
PROP000821,2018-01-27,669658.3891419108,06075200009,41860
PROP000821,2021-02-01,763411.3623617855,06075200009,41860
PROP000822,2017-11-02,1071151.8147508586,06075200014,41860
PROP000822,2020-09-13,1238642.2266850646,06075200014,41860
PROP000823,2019-11-04,1144989.2776280458,06075200009,41860
PROP000824,2015-06-18,1076663.6609817166,06075200013,41860
PROP000824,2018-05-19,1247613.799255624,06075200013,41860
PROP000824,2021-01-17,1367791.0066827978,06075200013,41860
PROP000825,2019-04-15,1040432.6295454856,06075200014,41860
PROP000826,2015-02-05,1072072.0051657401,06075200004,41860
PROP000826,2017-04-25,1179723.6074710807,06075200004,41860
PROP000827,2017-12-07,308589.017760504,06075200003,41860
PROP000827,2019-03-26,326808.84836017975,06075200003,41860
PROP000828,2019-07-10,711057.5335972563,06075200010,41860
PROP000828,2021-11-01,793645.708090626,06075200010,41860
PROP000829,2017-05-08,412182.686093532,06075200010,41860
PROP000830,2019-01-09,342352.54151401704,06075200013,41860
PROP000831,2018-08-06,711353.6933391986,06075200009,41860
PROP000832,2015-08-01,811588.7588974531,06075200002,41860
PROP000832,2019-09-30,944788.2337878871,06075200002,41860
PROP000833,2016-06-25,1104540.1596029913,06075200003,41860
PROP000833,2018-10-28,1276075.322162854,06075200003,41860
PROP000834,2018-04-06,550824.8843356732,06075200007,41860
PROP000835,2015-03-01,1198913.642234089,06075200007,41860
PROP000835,2016-05-19,1277834.7984083432,06075200007,41860
PROP000836,2017-09-13,759414.1182117972,06075200004,41860
PROP000836,2019-09-25,819918.1297736644,06075200004,41860
PROP000837,2017-05-13,612472.9508059907,06075200004,41860
PROP000837,2021-07-15,735613.9062294419,06075200004,41860
PROP000838,2017-08-07,813163.4685792245,06075200012,41860
PROP000838,2021-01-13,963752.7631847293,06075200012,41860
PROP000839,2016-05-22,784398.0916816277,06075200002,41860
PROP000839,2019-07-09,890651.0745659425,06075200002,41860
PROP000840,2018-06-25,1067985.4679999275,06075200003,41860
PROP000841,2019-09-04,789408.3633525721,06075200011,41860
PROP000842,2017-12-18,633876.3413329521,06075200001,41860
PROP000843,2015-01-15,326049.88506903034,06075200007,41860
PROP000843,2016-12-29,357910.09692859295,06075200007,41860
PROP000843,2020-01-18,411167.67512242676,06075200007,41860
PROP000844,2018-04-01,468754.0114070823,06075200010,41860
PROP000845,2017-07-22,700966.0330438451,06075200009,41860
PROP000846,2018-02-27,425505.2125846441,06075200013,41860
PROP000847,2016-07-04,383204.56533335993,06075200012,41860
PROP000848,2015-11-09,519595.772117225,06075200005,41860
PROP000849,2016-05-14,613246.7599295884,06075200014,41860
PROP000849,2020-12-11,762887.1985266653,06075200014,41860
PROP000850,2018-06-23,344365.0434879748,06075200011,41860
PROP000851,2015-12-10,588660.224080414,06075200007,41860
PROP000852,2018-12-07,670002.0752953638,06075200001,41860
PROP000853,2018-10-17,517441.1487921867,06075200009,41860
PROP000854,2017-07-07,909185.0482448188,06075200014,41860
PROP000854,2018-10-08,978092.0673617274,06075200014,41860
PROP000855,2016-12-15,327318.42497970385,06075200009,41860
PROP000856,2017-03-22,909430.4700045022,06075200001,41860
PROP000856,2018-09-11,976537.2815122724,06075200001,41860
PROP000857,2016-04-10,560755.1853643932,06075200000,41860
PROP000857,2018-03-24,599362.0172846937,06075200000,41860
PROP000858,2016-09-27,758221.8716294393,06075200005,41860
PROP000858,2018-04-18,783556.1285324707,06075200005,41860
PROP000859,2017-08-12,689007.9535540574,06075200004,41860
PROP000860,2019-11-06,918510.9091146146,06075200012,41860
PROP000861,2016-09-13,668264.3287126397,06075200002,41860
PROP000861,2019-01-06,680559.415039801,06075200002,41860
PROP000862,2017-07-03,564525.0844544404,06075200010,41860
PROP000862,2020-04-14,679181.8795947703,06075200010,41860
PROP000863,2019-12-13,1123588.6090410268,06075200008,41860
PROP000864,2019-03-03,534637.896719567,06075200000,41860
PROP000865,2016-10-20,766873.0624032385,06075200013,41860
PROP000865,2018-01-02,833806.5771578089,06075200013,41860
PROP000865,2019-12-07,851093.9406769832,06075200013,41860
PROP000866,2018-09-02,532296.8788560733,06075200008,41860
PROP000867,2015-11-06,936858.5271664818,06075200008,41860
PROP000867,2017-04-09,1002047.4009752591,06075200008,41860
PROP000868,2018-09-15,879517.1613609883,06075200005,41860
PROP000869,2015-06-18,775836.5878956474,06075200004,41860
PROP000869,2016-08-06,808173.165575063,06075200004,41860
PROP000870,2016-10-27,922479.0617759863,06075200013,41860
PROP000870,2020-12-30,1151417.337834983,06075200013,41860
PROP000871,2017-02-02,775370.3355807206,06075200000,41860
PROP000872,2019-07-21,416177.5756282156,06075200008,41860
PROP000873,2017-10-13,344378.0883988422,06075200003,41860
PROP000873,2019-10-23,374282.792059854,06075200003,41860
PROP000874,2018-02-21,1051476.407114666,06075200005,41860
PROP000874,2021-12-24,1211934.182877342,06075200005,41860
PROP000875,2019-06-26,606865.7762786896,06075200014,41860
PROP000876,2019-04-11,322179.9641726904,06075200002,41860
PROP000877,2016-11-04,1039655.3904776123,06075200010,41860
PROP000878,2017-03-07,991088.7272703403,06075200001,41860
PROP000878,2021-03-08,1084488.9985652314,06075200001,41860
PROP000879,2016-05-09,684205.2550409723,06075200013,41860
PROP000879,2019-03-24,805501.0623403072,06075200013,41860
PROP000880,2016-12-04,772786.4380056493,06075200012,41860
PROP000880,2018-03-10,820605.4421192273,06075200012,41860
PROP000880,2021-02-04,957979.3474512332,06075200012,41860
PROP000881,2019-10-06,576237.9656831092,06075200013,41860
PROP000881,2020-12-27,630306.932249813,06075200013,41860
PROP000882,2019-08-16,713373.3193917663,06075200004,41860
PROP000883,2017-06-26,520189.5491442417,06075200004,41860
PROP000883,2020-03-02,557010.8302086504,06075200004,41860
PROP000884,2015-05-07,473243.83557224437,06075200010,41860
PROP000884,2016-10-01,503999.347003707,06075200010,41860
PROP000885,2015-10-10,824191.5691994661,06075200008,41860
PROP000885,2017-07-08,932986.6615677043,06075200008,41860
PROP000886,2019-06-07,829018.6044345164,06075200003,41860
PROP000887,2018-06-14,1198486.880913861,06075200007,41860
PROP000888,2017-08-13,323947.5294699157,06075200008,41860
PROP000888,2021-07-21,428841.10090874735,06075200008,41860
PROP000889,2016-07-10,617232.942249016,06075200006,41860
PROP000889,2018-01-10,699755.9894546475,06075200006,41860
PROP000890,2015-05-27,1166459.325475025,06075200013,41860
PROP000890,2018-11-29,1414751.0254906144,06075200013,41860
PROP000891,2016-10-18,1051012.427570487,06075200005,41860
PROP000891,2018-01-08,1149246.6743385198,06075200005,41860
PROP000892,2018-01-01,582745.8574532749,06075200004,41860
PROP000893,2015-03-14,997114.8748569284,06075200003,41860
PROP000893,2017-01-24,1073125.4755803943,06075200003,41860
PROP000893,2019-12-31,1247562.094516522,06075200003,41860
PROP000893,2021-01-20,1295862.2444668303,06075200003,41860
PROP000894,2015-02-11,1049424.371714478,06075200010,41860
PROP000894,2018-01-31,1169783.9648868479,06075200010,41860
PROP000895,2017-10-11,563024.061065449,06075200003,41860
PROP000895,2019-12-15,648982.6901154388,06075200003,41860
PROP000896,2018-07-17,1106234.1584041752,06075200010,41860
PROP000896,2019-12-15,1123299.4406778363,06075200010,41860
PROP000897,2018-04-18,915577.6169236272,06075200014,41860
PROP000898,2018-08-03,573361.5416025894,06075200011,41860
PROP000898,2019-12-16,634929.8052695047,06075200011,41860
PROP000899,2017-04-05,387849.0342980925,06075200002,41860
PROP000900,2018-05-18,618658.1061195846,06075200003,41860
PROP000901,2016-05-04,914404.0372164834,06075200008,41860
PROP000901,2019-11-07,1059946.5993811022,06075200008,41860
PROP000902,2016-05-17,1101876.4962216336,06075200006,41860
PROP000903,2015-05-02,922599.875227784,06075200014,41860
PROP000904,2015-03-26,918010.7505517165,06075200013,41860
PROP000904,2017-03-15,1003943.1585991031,06075200013,41860
PROP000905,2016-04-12,740314.9752849971,06075200002,41860
PROP000905,2018-02-23,815075.0945232509,06075200002,41860
PROP000905,2019-06-17,849810.7782311495,06075200002,41860
PROP000906,2019-10-09,861702.078041089,06075200009,41860
PROP000907,2015-02-14,614570.5210524582,06075200001,41860
PROP000908,2019-04-18,711969.4354495921,06075200005,41860
PROP000908,2020-09-03,764888.6052509563,06075200005,41860
PROP000909,2017-03-18,836439.2359298825,06075200006,41860
PROP000910,2016-10-20,1037709.302502413,06075200005,41860
PROP000911,2019-04-23,896573.8088711991,06075200008,41860
PROP000912,2016-12-05,422171.267789911,06075200004,41860
PROP000913,2016-01-03,390139.49775609025,06075200014,41860
PROP000913,2018-02-02,424285.47055101057,06075200014,41860
PROP000914,2016-03-14,763105.6113134685,06075200013,41860
PROP000915,2018-03-23,348913.2885137914,06075200002,41860
PROP000916,2015-12-12,1007855.1421753098,06075200001,41860
PROP000917,2019-10-10,937725.1911910427,06075200001,41860
PROP000918,2016-05-07,415030.65992434445,06075200010,41860
PROP000918,2019-09-04,525240.3703375867,06075200010,41860
PROP000919,2016-09-24,688860.5565599559,06075200002,41860
PROP000919,2020-11-29,909116.0563097502,06075200002,41860
PROP000920,2016-10-18,429880.8393187333,06075200001,41860
PROP000921,2018-06-21,512827.4210148251,06075200007,41860
PROP000922,2019-12-08,1093777.9996265466,06075200001,41860
PROP000923,2015-03-05,609040.0106171153,06075200002,41860
PROP000923,2016-03-31,644889.891986109,06075200002,41860
PROP000923,2020-01-02,783284.2273960867,06075200002,41860
PROP000924,2016-10-07,971777.8470088642,06075200010,41860
PROP000924,2018-05-07,1066226.2269711283,06075200010,41860
PROP000925,2016-12-08,513048.4282684496,06075200004,41860
PROP000925,2020-06-11,596527.5859475456,06075200004,41860
PROP000926,2018-01-11,703276.9385547689,06075200005,41860
PROP000926,2020-12-23,868273.916079588,06075200005,41860
PROP000927,2016-07-01,732165.163735699,06075200001,41860
PROP000928,2016-01-06,1020736.2898737753,06075200000,41860
PROP000929,2016-11-09,743130.343831124,06075200005,41860
PROP000930,2019-10-06,1048552.1681745808,06075200009,41860
PROP000931,2018-03-14,788646.4000403949,06075200005,41860
PROP000931,2019-09-18,829702.2883115369,06075200005,41860
PROP000932,2017-09-15,721470.5323107466,06075200008,41860
PROP000933,2017-10-02,412707.0230658721,06075200008,41860
PROP000933,2020-04-11,461338.82204099605,06075200008,41860
PROP000933,2021-05-22,483128.35772415507,06075200008,41860
PROP000934,2016-07-09,457306.4890950293,06075200000,41860
PROP000934,2020-02-10,581679.1686147299,06075200000,41860
PROP000935,2018-05-01,906077.7560202894,06075200010,41860
PROP000936,2018-09-02,322202.9590864384,06075200014,41860
PROP000936,2021-04-18,369576.3476202486,06075200014,41860
PROP000937,2019-03-16,553156.1071977307,06075200010,41860
PROP000937,2021-11-05,582707.1977053758,06075200010,41860
PROP000938,2016-01-19,604656.1914829256,06075200009,41860
PROP000938,2017-01-28,647618.3440433783,06075200009,41860
PROP000938,2018-08-30,710910.2572353444,06075200009,41860
PROP000939,2015-01-21,860292.2914160534,06075200002,41860
PROP000939,2017-04-16,1012754.0994044539,06075200002,41860
PROP000940,2017-10-27,665816.446156865,06075200008,41860
PROP000941,2019-01-27,378675.1270839755,06075200011,41860
PROP000942,2016-08-14,1024607.2878791983,06075200011,41860
PROP000942,2021-01-06,1204736.86959553,06075200011,41860
PROP000943,2017-01-02,783823.0242463629,06075200010,41860
PROP000944,2019-03-11,428755.7574510621,06075200000,41860
PROP000945,2017-03-02,899352.4494724178,06075200001,41860
PROP000945,2021-06-15,1111156.47627945,06075200001,41860
PROP000946,2019-06-20,915991.8249623768,06075200012,41860
PROP000947,2015-03-01,782873.0475541034,06075200009,41860
PROP000947,2019-08-07,947513.6111504956,06075200009,41860
PROP000948,2015-09-19,878754.8941860268,06075200002,41860
PROP000948,2019-10-06,946794.3821306895,06075200002,41860
PROP000949,2017-12-21,1140978.1951582623,06075200008,41860
PROP000949,2019-10-18,1272173.9418899918,06075200008,41860
PROP000950,2016-04-16,380525.8105293485,06075200000,41860
PROP000951,2016-07-25,389313.8984277129,06075200011,41860
PROP000952,2018-09-08,947997.1223647016,06075200013,41860
PROP000953,2017-02-15,510321.40394282725,06075200001,41860
PROP000953,2020-09-05,639771.8257570356,06075200001,41860
PROP000954,2016-07-04,834217.7289728681,06075200007,41860
PROP000954,2018-01-05,873114.2919126967,06075200007,41860
PROP000954,2020-09-20,1022311.9553194734,06075200007,41860
PROP000955,2015-01-25,472504.1869472469,06075200006,41860
PROP000955,2017-12-17,519386.491579434,06075200006,41860
PROP000955,2020-05-27,597628.7690141762,06075200006,41860
PROP000956,2019-02-23,604750.1062013693,06075200013,41860
PROP000956,2020-05-13,609432.4918216856,06075200013,41860
PROP000957,2019-06-17,1125995.3872449957,06075200008,41860
PROP000958,2018-09-04,1180497.726909523,06075200007,41860
PROP000959,2016-01-16,920624.7589799068,06075200010,41860
PROP000959,2020-07-18,1102293.1568028487,06075200010,41860
PROP000960,2016-11-04,550300.950798423,06075200002,41860
PROP000960,2018-07-31,594400.287697688,06075200002,41860
PROP000961,2018-09-02,368960.1617929824,06075200005,41860
PROP000962,2015-07-01,1150776.336226473,06075200005,41860
PROP000962,2020-02-28,1313138.6196422682,06075200005,41860
PROP000963,2016-08-27,1115320.5041111829,06075200008,41860
PROP000964,2018-10-16,411321.76555238466,06075200009,41860
PROP000965,2015-11-20,790342.2081060885,06075200014,41860
PROP000965,2017-12-17,959137.6382243519,06075200014,41860
PROP000965,2021-10-07,1229583.5119469885,06075200014,41860
PROP000966,2017-11-17,1008050.7132601868,06075200004,41860
PROP000967,2017-12-15,556207.2649618173,06075200003,41860
PROP000967,2020-06-15,593523.5533271122,06075200003,41860
PROP000968,2017-10-12,316226.10806302103,06075200014,41860
PROP000968,2019-03-10,344986.0397592357,06075200014,41860
PROP000969,2018-08-02,397560.3354449605,06075200009,41860
PROP000970,2016-06-10,862582.3974178758,06075200004,41860
PROP000970,2021-03-22,1075404.6353240353,06075200004,41860
PROP000971,2017-05-07,356616.72841622157,06075200014,41860
PROP000971,2019-02-04,379670.0565694553,06075200014,41860
PROP000972,2018-12-18,956931.1673572389,06075200005,41860
PROP000973,2015-09-19,809866.349029047,06075200011,41860
PROP000973,2019-04-24,993061.8432452455,06075200011,41860
PROP000974,2017-01-17,1052795.7636385108,06075200001,41860
PROP000975,2017-12-04,814510.9905147646,06075200001,41860
PROP000975,2020-04-01,914948.5332942498,06075200001,41860
PROP000976,2018-01-14,624089.6677039019,06075200013,41860
PROP000976,2019-05-25,698066.6350984987,06075200013,41860
PROP000976,2021-06-02,772239.1626078323,06075200013,41860
PROP000977,2018-11-18,583998.1269987997,06075200003,41860
PROP000978,2019-05-08,519175.5050095826,06075200007,41860
PROP000979,2016-09-05,1018608.1545460715,06075200000,41860
PROP000979,2020-07-03,1317141.4780313026,06075200000,41860
PROP000980,2019-02-06,1187340.751762426,06075200013,41860
PROP000981,2018-05-03,751046.4583117414,06075200008,41860
PROP000981,2020-11-13,808955.2534515304,06075200008,41860
PROP000982,2019-07-14,498964.39753259264,06075200006,41860
PROP000983,2016-09-16,468774.50062094996,06075200008,41860
PROP000983,2017-10-01,475268.8206905504,06075200008,41860
PROP000984,2017-07-23,558448.2886175017,06075200013,41860
PROP000985,2018-03-19,857624.3335443782,06075200010,41860
PROP000986,2015-10-19,1066383.4547081331,06075200004,41860
PROP000986,2017-06-03,1168405.2938607933,06075200004,41860
PROP000987,2018-11-02,1135535.2967827127,06075200010,41860
PROP000987,2020-02-05,1207701.54339334,06075200010,41860
PROP000988,2018-07-08,530099.600998633,06075200000,41860
PROP000988,2020-12-21,586914.215025911,06075200000,41860
PROP000989,2015-11-20,486760.34584639117,06075200002,41860
PROP000989,2019-02-27,586731.4034709347,06075200002,41860
PROP000990,2015-10-02,572650.6511010756,06075200004,41860
